Chrom	Strand	Experiment_Left	Experiment_Right	Systematic ID	Common Name	NFR/NDR_Left	NFR/NDR_Right
chr5	+	328388	330333	YER086W	ILV1	328099	328450
chr7	-	618034	619979	YGR065C	VHT1	619926	620254
chr9	+	193427	195372	YIL090W	ICE2	193177	193474
chr14	+	636953	638906	YNR006W	VPS27	636722	637011
chr5	+	319932	321885	YER080W	AIM9	319712	319970
chr1	-	156744	158697	YAR007C	RFA1	158633	158918
chr13	-	443293	445246	YMR088C	VBA1	445159	445428
chr13	-	722493	724446	YMR227C	TAF7	724380	724633
chr15	-	271828	273781	YOL027C	MDM38	273727	274008
chr4	+	1511990	1513943	YDR539W	FDC1	1511769	1511974
chr7	-	25580	27533	YGL252C	RTG2	27490	27807
chr11	-	638379	640340	YKR100C	SKG1	640268	640577
chr12	+	857479	859440	YLR368W	MDM30	857261	857549
chr13	+	568337	570298	YMR155W		568209	568412
chr16	+	179289	181250	YPL194W	DDC1	179022	179280
chr16	-	44588	46549	YPL263C	KEL3	46487	46804
chr4	-	181099	183060	YDL153C	SAS10	183003	183297
chr1	-	54953	56922	YAL047C	SPC72	56817	57031
chr12	-	181477	183446	YLR020C	YEH2	183386	183647
chr14	+	119074	121043	YNL275W	BOR1	118702	119089
chr16	-	702000	703969	YPR081C	GRS2	703942	704123
chr7	+	314583	316552	YGL099W	LSG1	314359	314647
chr8	+	445713	447682	YHR171W	ATG7	445468	445753
chr12	+	1025138	1027115	YLR446W		1024915	1025177
chr14	-	84070	86047	YNL291C	MID1	85977	86248
chr16	-	396193	398170	YPL083C	SEN54	398107	398366
chr16	-	512328	514305	YPL020C	ULP1	514239	514680
chr16	+	88416	90393	YPL243W	SRP68	88194	88471
chr4	+	1319980	1321957	YDR425W	SNX41	1319839	1320055
chr4	+	1422740	1424717	YDR484W	VPS52	1422364	1422781
chr4	-	854195	856172	YDR200C	VPS64	856104	856354
chr10	+	97629	99609	YJL172W	CPS1	97477	97727
chr13	-	775261	777246	YMR252C		777246	777356
chr4	+	950552	952537	YDR244W	PEX5	950275	950576
chr7	+	739893	741878	YGR124W	ASN2	739583	739943
chr1	-	80601	82586	YAL034C	FUN19	82526	82783
chr10	-	325944	327929	YJL058C	BIT61	327876	328130
chr4	+	553228	555213	YDR049W	VMS1	552934	553242
chr7	+	343287	345272	YGL090W	LIF1	343054	343308
chr7	-	982328	984313	YGR246C	BRF1	984239	984479
chr11	+	515001	516994	YKR039W	GAP1	514823	515141
chr15	+	546664	548657	YOR118W	RTC5	546423	546681
chr2	-	742728	744721	YBR270C	BIT2	744621	744882
chr6	-	144977	146970	YFL002C	SPB4	146870	147175
chr8	-	437155	439148	YHR166C	CDC23	439079	439337
chr13	+	160088	162089	YML057W	CMP2	159953	160150
chr16	-	472945	474946	YPL042C	SSN3	474902	475220
chr8	-	481879	483888	YHR188C	GPI16	483810	484062
chr16	-	835466	837475	YPR155C	NCA2	837433	837823
chr16	-	893810	895819	YPR179C	HDA3	895738	896006
chr2	-	700400	702409	YBR240C	THI2	702471	702655
chr15	-	651940	653954	YOR171C	LCB4	653927	654228
chr5	+	160489	162506	YER005W	YND1	160231	160527
chr9	-	51724	53741	YIL155C	GUT2	53711	54002
chr10	+	272740	274757	YJL085W	EXO70	272535	272803
chr11	-	221081	223098	YKL116C	PRR1	223046	223295
chr11	+	442992	445009	YKR002W	PAP1	442734	443035
chr11	-	476148	478165	YKR019C	IRS4	478120	478347
chr4	-	677986	680003	YDR111C	ALT2	680003	680263
chr8	-	81905	83922	YHL010C	ETP1	83719	84150
chr16	+	594357	596382	YPR018W	RLF2	594118	594405
chr11	-	253465	255490	YKL100C	YPF1	255424	255713
chr13	+	770633	772658	YMR250W	GAD1	770478	770724
chr15	+	329360	331385	YOR002W	ALG6	329129	329397
chr14	+	483297	485330	YNL076W	MKS1	483077	483345
chr11	-	596925	598958	YKR084C	HBS1	598898	599149
chr13	+	716497	718530	YMR223W	UBP8	716275	716551
chr5	+	364516	366549	YER103W	SSA4	364432	364640
chr7	-	492242	494275	YGL003C	CDH1	494205	494500
chr8	-	284770	286803	YHR091C	MSR1	286818	287179
chr3	+	229277	231318	YCR065W	HCM1	229113	229281
chr10	+	85570	87611	YJL181W	RBH1	85206	85665
chr13	-	542981	545022	YMR137C	PSO2	544963	545196
chr14	+	80578	82619	YNL293W	MSB3	80390	80636
chr4	+	473995	476036	YDR014W	RAD61	473851	474050
chr5	+	251649	253690	YER049W	TPA1	251377	251689
chr5	+	274434	276475	YER060W	FCY21	274213	274473
chr10	+	305956	308005	YJL071W	ARG2	305206	305956
chr12	-	343963	346012	YLR103C	CDC45	345972	346361
chr14	+	542978	545027	YNL045W	LAP2	542755	542991
chr2	+	546317	548366	YBR152W	SPP381	546122	546387
chr6	+	36696	38745	YFL049W	SWP82	35946	36696
chr15	+	768312	770369	YOR229W	WTM2	768138	768372
chr10	+	667413	669470	YJR131W	MNS1	667141	667378
chr13	-	460653	462710	YMR098C	ATP25	462645	462844
chr16	-	154181	156238	YPL210C	SRP72	156168	156499
chr4	-	1151622	1153679	YDR341C		1153606	1153919
chr5	+	536285	538342	YER173W	RAD24	536026	536306
chr6	+	49112	51169	YFL041W	FET5	48933	49171
chr12	-	1004134	1006199	YLR433C	CNA1	1006080	1006356
chr12	-	760314	762379	YLR313C	SPH1	762351	762628
chr14	+	510490	512555	YNL061W	NOP2	510216	510548
chr4	+	911640	913705	YDR223W	CRF1	910890	911640
chr5	-	314496	316561	YER077C	MRX1	316492	316922
chr6	+	246093	248158	YFR048W	RMD8	245866	246153
chr7	-	236121	238186	YGL142C	GPI10	238123	238365
chr7	-	644834	646899	YGR083C	GCD2	646810	647152
chr14	+	66433	68499	YNL299W	TRF5	66194	66484
chr11	-	508632	510703	YKR036C	CAF4	510596	510810
chr16	+	355661	357734	YPL104W	MSD1	355395	355680
chr7	+	514494	516567	YGR013W	SNU71	514301	514570
chr2	-	267587	269668	YBR015C	MNN2	269560	269841
chr2	-	762639	764720	YBR280C	SAF1	764687	764965
chr8	+	337965	340046	YHR114W	BZZ1	337765	338054
chr7	-	53732	55814	YGL236C	MTO1	55759	55936
chr13	+	214144	216233	YML031W	NDC1	213925	214202
chr11	-	120250	122339	YKL174C	TPO5	122271	122531
chr13	+	388769	390866	YMR058W	FET3	388608	388782
chr15	-	89557	91654	YOL122C	SMF1	91663	91904
chr4	-	256532	258629	YDL113C	ATG20	258583	258898
chr9	+	189003	191100	YIL092W		188808	189048
chr8	+	324669	326774	YHR105W	YPT35	324505	324713
chr10	-	665097	667202	YJR130C	STR2	667141	667378
chr11	+	210373	212478	YKL124W	SSH4	210188	210508
chr11	+	552617	554722	YKR058W	GLG1	552350	552646
chr15	-	584292	586405	YOR138C	RUP1	586348	586526
chr12	+	714974	717087	YLR289W	GUF1	714862	715088
chr14	-	410004	412117	YNL115C		412070	412271
chr12	+	316007	318128	YLR088W	GAA1	315864	316117
chr3	+	35568	37689	YCL051W	LRE1	35381	35619
chr15	+	449311	451440	YOR066W	MSA1	449213	449417
chr14	+	640345	642474	YNR008W	LRO1	640134	640388
chr2	-	732528	734657	YBR260C	RGD1	734593	734861
chr5	+	198785	200914	YER022W	SRB4	198684	198828
chr6	-	45660	47789	YFL042C	LAM5	47722	47915
chr10	+	37912	40049	YJL209W	CBP1	37677	37969
chr12	+	175169	177306	YLR015W	BRE2	174994	175244
chr14	-	178901	181038	YNL249C	MPA43	180967	181245
chr2	+	653292	655429	YBR215W	HPC2	653073	653355
chr2	-	662624	664761	YBR219C		664704	664959
chr4	+	1350212	1352349	YDR444W		1349963	1350273
chr4	+	685854	687991	YDR118W	APC4	685637	685895
chr7	-	624978	627115	YGR068C	ART5	627077	627383
chr7	+	389943	392086	YGL060W	YBP2	389732	389979
chr10	-	417465	419610	YJL010C	NOP9	419546	419822
chr12	-	904674	906819	YLR392C	ART10	906827	907090
chr15	+	123801	125946	YOL103W	ITR2	123599	123838
chr15	-	894281	896426	YOR308C	SNU66	896377	896656
chr15	-	992745	994890	YOR350C	MNE1	994810	995091
chr11	-	471468	473621	YKR017C	HEL1	473648	473839
chr2	+	207156	209309	YBL009W	ALK2	206911	207211
chr3	-	158305	160458	YCR023C		160410	160671
chr4	+	1130969	1133122	YDR332W	IRC3	1130772	1131030
chr4	+	838343	840496	YDR189W	SLY1	837961	838390
chr9	-	235663	237816	YIL067C		237751	238052
chr10	-	328048	330209	YJL057C	IKS1	330148	330531
chr2	+	318199	320360	YBR041W	FAT1	317981	318271
chr4	-	1043004	1045165	YDR292C	SRP101	1045109	1045554
chr4	-	310500	312661	YDL080C	THI3	312642	312904
chr11	+	180478	182647	YKL140W	TGL1	180347	180574
chr12	-	337371	339540	YLR098C	CHA4	339599	339810
chr12	+	68441	70610	YLL035W	GRC3	68221	68482
chr14	+	579442	581611	YNL027W	CRZ1	579283	579526
chr15	-	798604	800773	YOR249C	APC5	800694	800959
chr4	-	1106011	1108180	YDR320C	SWA2	1108080	1108305
chr13	-	473350	475523	YMR104C	YPK2	475462	475753
chr7	-	1073983	1076160	YGR289C	MAL11	1076088	1076421
chr11	-	405068	407245	YKL017C	HCS1	407178	407557
chr12	+	815854	818031	YLR342W-A		815104	815854
chr15	+	97513	99690	YOL117W	RRI2	97350	97560
chr16	+	469893	472070	YPL043W	NOP4	469628	469935
chr16	-	939042	941219	YPR200C	ARR2	941208	941330
chr11	+	208101	210286	YKL125W	RRN3	207867	208176
chr1	-	52657	54842	YAL048C	GEM1	54842	55592
chr12	+	278839	281024	YLR072W	LAM6	278593	278887
chr12	+	502342	504527	YLR173W		502127	502403
chr12	+	859439	861624	YLR369W	SSQ1	859283	859575
chr13	-	867501	869686	YMR301C	ATM1	869642	869901
chr15	-	455803	457988	YOR070C	GYP1	457955	458225
chr16	+	685757	687942	YPR070W	MED1	685007	685757
chr2	-	474322	476507	YBR117C	TKL2	476463	476647
chr10	-	254600	256793	YJL093C	TOK1	256746	256991
chr11	-	347034	349227	YKL048C	ELM1	349184	349456
chr4	+	814406	816599	YDR176W	NGG1	814153	814465
chr8	+	69684	71877	YHL018W		69536	69742
chr4	-	713202	715403	YDR129C	SAC6	715373	715696
chr11	+	640535	642736	YKR101W	SIR1	640268	640577
chr12	-	154181	156382	YLR002C	NOC3	156323	156576
chr7	-	232417	234618	YGL144C	ROG1	234504	234762
chr8	-	184756	186957	YHR039C	MSC7	186957	187321
chr4	-	1176014	1178216	YDR350C	ATP22	1178175	1178474
chr10	-	150878	153087	YJL139C	YUR1	153033	153234
chr7	+	39000	41209	YGL245W	GUS1	38769	39063
chr4	-	1379880	1382097	YDR458C	HEH2	1382097	1382300
chr4	+	728158	730375	YDR137W	RGP1	727926	728209
chr4	-	792042	794259	YDR169C	STB3	794216	794540
chr9	-	175215	177440	YIL101C	XBP1	177440	177629
chr15	+	453695	455920	YOR069W	VPS5	453466	453746
chr4	+	1303164	1305389	YDR419W	RAD30	1302962	1303199
chr8	+	195408	197633	YHR045W		195194	195481
chr11	-	382604	384837	YKL029C	MAE1	384837	384938
chr15	+	474583	476816	YOR080W	DIA2	474396	474634
chr16	+	420733	422966	YPL070W	MUK1	420526	420797
chr16	-	504216	506449	YPL023C	MET12	506396	506694
chr4	-	626370	628603	YDR091C	RLI1	628543	628839
chr14	-	539822	542063	YNL047C	SLM2	542135	542321
chr16	+	495476	497717	YPL029W	SUV3	495261	495518
chr2	-	2837	5079	YBL111C		5023	6037
chr5	-	333048	335297	YER088C	DOT6	335297	335482
chr13	+	192688	194937	YML042W	CAT2	192587	192821
chr2	+	441500	443749	YBR098W	MMS4	441263	441558
chr12	-	846899	849156	YLR361C	DCR2	849101	849309
chr2	+	730340	732597	YBR259W		730128	730393
chr4	+	859319	861576	YDR205W	MSC2	859105	859362
chr7	-	974840	977097	YGR241C	YAP1802	977097	977198
chr15	+	56426	58690	YOL141W	PPM2	56220	56481
chr12	+	49801	52066	YLL043W	FPS1	49594	49928
chr2	-	499297	501562	YBR132C	AGP2	501583	501861
chr12	-	134117	136382	YLL007C	LMO1	136329	136580
chr12	+	988330	990595	YLR427W	MAG2	988120	988390
chr10	-	411169	413442	YJL012C	VTC4	413384	413639
chr16	+	130041	132314	YPL222W	FMP40	129819	130078
chr11	-	31899	34172	YKL213C	DOA1	34086	34382
chr16	+	370901	373174	YPL093W	NOG1	370624	370975
chr4	-	1147254	1149527	YDR338C		1149457	1149726
chr11	-	159098	161379	YKL155C	RSM22	161316	161580
chr11	-	467060	469341	YKR015C		469269	469440
chr12	+	973306	975587	YLR424W	SPP382	973169	973406
chr13	+	647041	649322	YMR192W	GYL1	646798	647095
chr2	+	724396	726677	YBR255W	MTC4	724230	724470
chr16	-	239280	241567	YPL164C	MLH3	241506	241764
chr14	+	593114	595402	YNL021W	HDA1	592865	593164
chr12	+	665742	668031	YLR260W	LCB5	665527	665760
chr13	+	230984	233273	YML020W		230764	231003
chr15	-	834231	836520	YOR273C	TPO4	836520	836635
chr15	+	220730	223019	YOL057W		220510	220793
chr2	-	105224	107513	YBL061C	SKT5	107449	107705
chr8	-	36334	38623	YHL032C	GUT1	38623	38786
chr2	+	718332	720629	YBR250W	SPO23	718115	718439
chr4	+	1447812	1450109	YDR499W	LCD1	1447658	1447861
chr7	+	295879	298176	YGL113W	SLD3	295496	295925
chr14	+	739881	742180	YNR060W	FRE4	739697	739892
chr2	+	107684	109989	YBL060W	YEL1	107449	107705
chr2	-	550945	553250	YBR156C	SLI15	553185	553471
chr5	-	387864	390169	YER113C	TMN3	390123	390399
chr9	-	190935	193240	YIL091C	UTP25	193177	193474
chr12	-	318027	320340	YLR089C	ALT1	320203	320510
chr14	-	352844	355157	YNL144C		355060	355229
chr11	-	131218	133532	YKL168C	KKQ8	133422	133796
chr15	-	139085	141406	YOL095C	HMI1	141335	141526
chr7	-	112418	114739	YGL203C	KEX1	114694	114992
chr8	+	239014	241335	YHR072W	ERG7	238806	239065
chr13	-	565929	568252	YMR154C	RIM13	568209	568412
chr11	-	473620	475949	YKR018C		475893	476142
chr2	-	655312	657641	YBR216C	YBP1	657579	657833
chr4	-	101107	103436	YDL199C		103366	103646
chr4	+	141951	144280	YDL176W		141730	142002
chr8	+	246142	248471	YHR074W	QNS1	245925	246186
chr4	-	673522	675859	YDR109C		675839	676104
chr14	+	687633	689978	YNR033W	ABZ1	687455	687677
chr15	-	392301	394646	YOR033C	EXO1	394614	394910
chr16	+	415725	418070	YPL074W	YTA6	415613	415787
chr11	+	231901	234254	YKL109W	HAP4	231738	231996
chr15	-	438851	441204	YOR059C	LPL1	441148	441430
chr12	-	105616	107969	YLL019C	KNS1	107969	108117
chr15	-	628332	630685	YOR156C	NFI1	630627	630830
chr10	+	161906	164267	YJL132W		161668	161965
chr10	+	514030	516391	YJR042W	NUP85	513787	514069
chr14	-	126822	129183	YNL272C	SEC2	129137	129636
chr15	+	915965	918326	YOR321W	PMT3	915761	916027
chr16	-	345109	347472	YPL109C		347437	347825
chr3	-	164041	166409	YCR026C	NPP1	166351	166592
chr5	-	53812	56181	YEL053C	MAK10	56121	56373
chr5	-	500561	502930	YER162C	RAD4	502874	503141
chr6	-	174132	176501	YFR015C	GSY1	176435	176632
chr15	-	789900	792277	YOR243C	PUS7	792216	792521
chr16	+	631485	633862	YPR031W	NTO1	631212	631510
chr8	+	523059	525436	YHR211W	FLO5	522818	523096
chr3	-	300616	302993	YCR099C		302954	303260
chr11	+	34263	36648	YKL212W	SAC1	34086	34382
chr4	-	484184	486569	YDR019C	GCV1	486493	486765
chr4	-	781882	784267	YDR164C	SEC1	784225	784599
chr8	+	493883	496268	YHR197W	RIX1	493606	493912
chr15	-	200157	202550	YOL068C	HST1	202504	202752
chr3	-	170153	172546	YCR028C	FEN2	172449	172743
chr12	+	879686	882087	YLR381W	CTF3	879476	879745
chr11	+	226381	228790	YKL112W	ABF1	226160	226502
chr11	-	440380	442789	YKR001C	VPS1	442734	443035
chr4	+	1334580	1336989	YDR436W	PPZ2	1334378	1334535
chr4	-	160803	163212	YDL167C	NRP1	163148	163577
chr10	+	445870	448287	YJR005W	APL1	445620	445900
chr11	-	445684	448101	YKR004C	ECM9	448016	448315
chr2	+	431980	434397	YBR094W	PBY1	431750	432028
chr4	-	1090139	1092556	YDR314C	RAD34	1092527	1092762
chr1	-	166609	169032	YAR014C	BUD14	168981	169307
chr13	+	820145	822570	YMR277W	FCP1	819925	820201
chr4	-	558352	560777	YDR052C	DBF4	560718	561213
chr15	-	476867	479300	YOR081C	TGL5	479170	479524
chr12	-	607138	609571	YLR233C	EST1	609520	609784
chr12	+	849839	852272	YLR362W	STE11	849712	849872
chr15	+	531440	533873	YOR112W	CEX1	531219	531493
chr4	+	90023	92456	YDL206W		89697	90087
chr12	-	293827	296268	YLR083C	EMP70	296169	296471
chr9	+	345547	347988	YIL005W	EPS1	345352	345606
chr11	-	632867	635316	YKR098C	UBP11	635261	635782
chr13	+	436329	438778	YMR084W		436102	436381
chr2	-	151231	153680	YBL035C	POL12	153649	153961
chr4	+	688142	690591	YDR119W	VBA4	687824	688172
chr14	-	424796	427253	YNL104C	LEU4	427221	427393
chr15	-	581620	584077	YOR137C	SIA1	584010	584317
chr13	-	256116	258573	YML006C	GIS4	258536	258859
chr4	-	34139	36596	YDL234C	GYP7	36563	36824
chr5	+	232393	234850	YER041W	YEN1	232194	232440
chr15	+	675456	677929	YOR181W	LAS17	674706	675456
chr16	-	239069	241542	YPL165C	SET6	241506	241764
chr4	+	289880	292353	YDL093W	PMT5	289616	289889
chr12	+	528230	530711	YLR188W	MDL1	528029	528264
chr14	+	182841	185322	YNL247W		182608	182914
chr4	-	1114251	1116732	YDR324C	UTP4	1116677	1116919
chr4	-	265028	267509	YDL109C		267521	267775
chr10	-	656185	658674	YJR126C	VPS70	658617	658871
chr2	-	353573	356062	YBR058C	UBP14	356022	356255
chr4	-	940980	943469	YDR239C		943418	943701
chr2	-	802409	804906	YBR298C	MAL31	804856	805169
chr4	-	164803	167300	YDL164C	CDC9	167253	167493
chr15	+	644528	647025	YOR165W	SEY1	644311	644573
chr7	+	917029	919534	YGR212W	SLI1	916796	917058
chr12	-	912418	914923	YLR397C	AFG2	914874	915155
chr7	-	899825	902330	YGR200C	ELP2	902262	902564
chr15	-	397665	400174	YOR035C	SHE4	400074	400380
chr12	+	660646	663159	YLR258W	GSY2	660479	660671
chr12	-	271459	273972	YLR069C	MEF1	273867	274161
chr13	+	575025	577538	YMR160W		574828	575097
chr15	-	602644	605157	YOR144C	ELG1	605101	605390
chr16	+	30384	32897	YPL270W	MDL2	30247	30508
chr2	-	210	2728	YBL113C		2728	3478
chr10	-	177814	180335	YJL128C	PBS2	180279	180569
chr12	+	609734	612255	YLR234W	TOP3	609520	609784
chr7	-	27748	30269	YGL251C	HFM1	30197	30544
chr7	-	963216	965737	YGR237C		965684	965979
chr4	-	1424696	1427225	YDR485C	VPS72	1427179	1427432
chr11	+	567777	570314	YKR067W	GPT2	567585	567839
chr4	+	202807	205344	YDL141W	BPL1	202575	202823
chr10	+	507574	510111	YJR040W	GEF1	507296	507494
chr14	-	728110	730647	YNR055C	HOL1	730587	730841
chr15	-	659668	662205	YOR175C	ALE1	662146	662344
chr6	+	169864	172401	YFR013W	IOC3	169660	169900
chr7	-	979632	982169	YGR245C	SDA1	982104	982431
chr14	-	224653	227198	YNL224C	SQS1	227131	227399
chr12	-	1015254	1017799	YLR440C	SEC39	1017799	1018001
chr12	+	413191	415736	YLR135W	SLX4	413032	413273
chr5	-	457697	460242	YER144C	UBP5	460190	460551
chr14	-	343548	346101	YNL154C	YCK2	346048	346328
chr15	+	361345	363898	YOR017W	PET127	361155	361426
chr5	+	153473	156034	YER001W	MNN1	153322	153612
chr11	-	3203	5764	YKL222C		5716	5942
chr16	-	561265	563826	YPR003C		563768	564074
chr2	+	528245	530806	YBR142W	MAK5	528013	528302
chr2	-	93603	96164	YBL067C	UBP13	96095	96329
chr3	-	250112	252673	YCR077C	PAT1	252604	252875
chr15	+	654160	656729	YOR172W	YRM1	653927	654228
chr6	+	229373	231942	YFR038W	IRC5	229131	229439
chr10	-	181781	184350	YJL127C	SPT10	184253	184521
chr7	-	1014231	1016800	YGR261C	APL6	1016725	1017016
chr7	+	352983	355552	YGL083W	SCY1	352711	353039
chr10	-	126447	129023	YJL156C	SSY5	128946	129238
chr10	-	698121	700698	YJR143C	PMT4	700617	700900
chr15	-	808270	810847	YOR256C	TRE2	810787	811019
chr6	+	115974	118551	YFL009W	CDC4	115718	116004
chr7	-	267585	270169	YGL129C	RSM23	270117	270459
chr5	-	339648	342233	YER091C	MET6	342168	342402
chr14	+	164569	167154	YNL256W	FOL1	164348	164612
chr15	-	397541	400126	YOR034C-A		400074	400380
chr4	-	1215024	1217609	YDR369C	XRS2	1217560	1217820
chr6	+	196580	199165	YFR022W	ROG3	196321	196585
chr12	-	507594	510187	YLR176C	RFX1	510141	510391
chr8	-	164892	167485	YHR028C	DAP2	167424	167714
chr12	+	620422	623015	YLR241W	CSC1	620196	620465
chr12	+	907038	909631	YLR393W	ATP10	906827	907090
chr9	-	232943	235536	YIL068C	SEC6	235484	235745
chr15	-	394765	397366	YOR034C	AKR2	397287	397641
chr8	+	468147	470748	YHR182W		468040	468226
chr13	-	690589	693198	YMR212C	EFR3	693133	693388
chr2	-	444792	447401	YBR102C	EXO84	447333	447598
chr2	-	757551	760160	YBR276C	PPS1	760084	760308
chr7	-	443569	446178	YGL027C	CWH41	446120	446357
chr9	+	85296	87907	YIL140W	AXL2	85128	85297
chr10	+	239283	241900	YJL099W	CHS6	239142	239386
chr11	-	458748	461365	YKR010C	TOF2	461295	461608
chr14	-	28789	31406	YNL325C	FIG4	31350	31698
chr2	-	238793	241410	YBR001C	NTH2	241410	241691
chr4	+	1298356	1300973	YDR416W	SYF1	1298154	1298407
chr4	-	378863	381480	YDL040C	NAT1	381432	381709
chr13	-	596581	599206	YMR168C	CEP3	599117	599420
chr12	-	429427	432052	YLR144C	ACF2	431959	432209
chr12	+	517894	520519	YLR182W	SWI6	517681	517961
chr12	+	556726	559351	YLR207W	HRD3	556565	556796
chr10	-	50572	53205	YJL204C	RCY1	53117	53357
chr12	+	510358	512999	YLR177W		510141	510391
chr16	+	467165	469806	YPL045W	VPS16	466947	467217
chr8	+	417382	420023	YHR159W	TDA11	417245	417520
chr11	-	188848	191495	YKL134C	1-Oct	191445	191874
chr12	-	769114	771763	YLR319C	BUD6	771699	771948
chr16	-	352785	355442	YPL105C	SYH1	355395	355680
chr2	+	209564	212221	YBL008W-A		209411	209609
chr2	+	209583	212245	YBL008W	HIR1	209411	209609
chr12	-	802506	805171	YLR337C	VRP1	805099	805411
chr10	+	317260	319925	YJL062W	LAS21	316919	317310
chr14	+	552242	554907	YNL040W		551990	552279
chr4	+	352768	355433	YDL056W	MBP1	352564	352824
chr8	-	18887	21552	YHL040C	ARN1	21583	21773
chr8	-	365473	368139	YHR131C		368136	368339
chr2	-	174935	177608	YBL023C	MCM2	177559	177843
chr12	+	29096	31777	YLL055W	YCT1	28831	29104
chr16	-	215717	218398	YPL176C	TRE1	218343	218637
chr16	+	35192	37873	YPL268W	PLC1	34952	35252
chr13	-	472829	475518	YMR103C		475462	475753
chr15	+	364305	366994	YOR018W	ROD1	364080	364365
chr13	-	380276	382968	YMR053C	STB2	382876	383161
chr14	+	202169	204866	YNL238W	KEX2	201925	202218
chr16	+	393989	396702	YPL084W	BRO1	393750	394030
chr16	-	76692	79405	YPL249C	GYP5	79342	79620
chr4	+	775990	778711	YDR160W	SSY1	775733	776046
chr12	+	377959	380688	YLR115W	CFT2	377739	378031
chr12	-	495370	498099	YLR166C	SEC10	498025	498387
chr15	+	389537	392266	YOR032W-A		388787	389537
chr7	-	631394	634123	YGR071C	ENV11	634059	634294
chr11	+	296382	299119	YKL073W	LHS1	296158	296439
chr14	-	549302	552047	YNL041C	COG6	551990	552279
chr1	+	39215	41968	YAL056W	GPB2	38970	39283
chr12	-	395643	398396	YLR127C	APC2	398347	398532
chr14	+	473337	476090	YNL082W	PMS1	473134	473374
chr15	-	402685	405438	YOR038C	HIR2	405377	405662
chr7	-	790337	793090	YGR150C	CCM1	793036	793301
chr12	+	766398	769159	YLR318W	EST2	766191	766347
chr13	+	217296	220057	YML029W	USA1	217070	217330
chr13	-	74292	77053	YML099C	ARG81	76977	77300
chr5	+	484517	487278	YER157W	COG3	484311	484572
chr7	-	965968	968736	YGR238C	KEL2	968626	968875
chr10	-	349440	352209	YJL047C	RTT101	352164	352420
